year,drug,intent,nature,sex,jurisdiction,age_group,n,pop,rate_ht,rate_ht_lcl,rate_ht_ucl,rate_m,rate_m_lcl,rate_m_ucl
2005,All opioids with paracetamol,All,Underlying,Female,AUS,Allages,15,10157211,0.14767833414113382,0.08265443596779547,0.24357296147780297,1.4767833414113383,0.8265443596779547,2.4357296147780296
2006,All opioids with paracetamol,All,Underlying,Female,AUS,Allages,21,10291542,0.20405105473990195,0.1263110663526675,0.311913706577483,2.0405105473990197,1.2631106635266751,3.1191370657748303
2007,All opioids with paracetamol,All,Underlying,Female,AUS,Allages,30,10473986,0.2864239077653913,0.19324890868406494,0.40888779859373403,2.864239077653913,1.9324890868406495,4.088877985937341
2008,All opioids with paracetamol,All,Underlying,Female,AUS,Allages,20,10677154,0.18731583341403524,0.11441759476527927,0.2892941124488514,1.8731583341403524,1.1441759476527926,2.892941124488514
2009,All opioids with paracetamol,All,Underlying,Female,AUS,Allages,36,10890856,0.3305525295715966,0.23151466170095172,0.4576240521448903,3.3055252957159658,2.315146617009517,4.576240521448903
2010,All opioids with paracetamol,All,Underlying,Female,AUS,Allages,42,11063919,0.37961232362601355,0.27359116523862415,0.5131255844860306,3.7961232362601356,2.7359116523862417,5.1312558448603065
2011,All opioids with paracetamol,All,Underlying,Female,AUS,Allages,27,11221790,0.2406033262073163,0.15855910661864078,0.3500653914945264,2.406033262073163,1.5855910661864079,3.5006539149452642
2012,All opioids with paracetamol,All,Underlying,Female,AUS,Allages,58,11426100,0.507609770612895,0.3854493871407084,0.6562035708276447,5.07609770612895,3.854493871407084,6.562035708276447
2013,All opioids with paracetamol,All,Underlying,Female,AUS,Allages,50,11633201,0.42980431611213454,0.31900904140894176,0.5666433788070825,4.298043161121345,3.1900904140894175,5.666433788070825
2014,All opioids with paracetamol,All,Underlying,Female,AUS,Allages,63,11824746,0.532781000116197,0.40940353825394676,0.6816583286550705,5.32781000116197,4.0940353825394675,6.816583286550705
2015,All opioids with paracetamol,All,Underlying,Female,AUS,Allages,46,12009957,0.38301552620046847,0.28041548511808967,0.5108890367055023,3.8301552620046846,2.804154851180897,5.108890367055023
2016,All opioids with paracetamol,All,Underlying,Female,AUS,Allages,55,12198963,0.45085799506072766,0.3396480699411044,0.5868539008403227,4.508579950607277,3.396480699411044,5.868539008403228
1997,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,3,18423037,0.01628396013100337,0.003358139148714917,0.047588660808083605,0.16283960131003372,0.03358139148714917,0.47588660808083605
1998,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,0,18607584,0,0,0.01982460377646368,0,0,0.1982460377646368
1999,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,2,18812264,0.01063136260473487,0.0012874773563635819,0.03840416549363475,0.1063136260473487,0.012874773563635818,0.38404165493634745
2e3,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,0,19028802,0,0,0.019385770057267146,0,0,0.19385770057267146
2001,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,2,19274701,0.010376295850192436,0.0012565883082665606,0.03748277599564046,0.10376295850192437,0.012565883082665607,0.3748277599564046
2002,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,0,19495210,0,0,0.01892198032425735,0,0,0.1892198032425735
2003,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,0,19720737,0,0,0.018705587931995907,0,0,0.18705587931995907
2004,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,0,19932722,0,0,0.01850665353368522,0,0,0.1850665353368522
2005,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,0,20176844,0,0,0.018282739363860132,0,0,0.18282739363860132
2006,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,7,20450966,0.0342282120071981,0.013761489474009585,0.07052319920058801,0.342282120071981,0.13761489474009586,0.7052319920058802
2007,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,5,20827622,0.024006581260213,0.007794868099191962,0.05602330390911842,0.24006581260213,0.07794868099191962,0.5602330390911843
2008,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,3,21249199,0.01411817923113243,0.0029115037130540036,0.04125932741501334,0.1411817923113243,0.029115037130540037,0.4125932741501334
2009,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,6,21691653,0.027660409282778037,0.01015086817428432,0.06020508675029774,0.27660409282778037,0.1015086817428432,0.6020508675029774
2010,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,8,22031750,0.03631123265287596,0.01567660953631033,0.07154760335067974,0.3631123265287596,0.15676609536310332,0.7154760335067973
2011,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,11,22340024,0.04923898022669984,0.024579886190205652,0.08810201167776337,0.4923898022669984,0.24579886190205652,0.8810201167776337
2012,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,7,22742475,0.03077941165154628,0.01237489557940936,0.06341735229179993,0.3077941165154628,0.12374895579409359,0.6341735229179992
2013,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,5,23145901,0.02160209706245611,0.007014138974751024,0.05041204475082827,0.2160209706245611,0.07014138974751025,0.5041204475082827
2014,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,8,23504138,0.03403655986022547,0.014694567490694832,0.06706559117893786,0.3403655986022547,0.14694567490694832,0.6706559117893786
2015,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,9,23850784,0.037734608640118496,0.017254698787382623,0.07163204601114782,0.37734608640118494,0.17254698787382622,0.7163204601114782
2016,All opioids with antipsychotics,Undetermined,Underlying,All,AUS,Allages,6,24210809,0.02478231933513663,0.009094661400423216,0.053940694448597566,0.24782319335136632,0.09094661400423215,0.5394069444859757
1997,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,5,18423037,0.02713993355167229,0.008812258603716027,0.06333549658561945,0.2713993355167229,0.08812258603716026,0.6333549658561944
1998,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,0,18607584,0,0,0.01982460377646368,0,0,0.1982460377646368
1999,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,6,18812264,0.03189408781420461,0.01170455135465455,0.06942002571420197,0.3189408781420461,0.1170455135465455,0.6942002571420197
2e3,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,1,19028802,0.005255191577483438,1.3290151842023287e-4,0.029280052877380624,0.05255191577483438,0.0013290151842023288,0.29280052877380625
2001,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,3,19274701,0.015564443775288653,0.0032097577953568994,0.04548592784125544,0.15564443775288653,0.032097577953569,0.4548592784125544
2002,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,1,19495210,0.0051294651352819486,1.2972195116225802e-4,0.028579549989623407,0.051294651352819486,0.0012972195116225803,0.2857954998962341
2003,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,4,19720737,0.02028321760997066,0.005526614712336028,0.05193309332618464,0.2028321760997066,0.05526614712336028,0.5193309332618464
2004,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,4,19932722,0.020067505080339755,0.00546783902581441,0.05138078357196485,0.20067505080339754,0.0546783902581441,0.5138078357196485
2005,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,6,20176844,0.029737058977112575,0.01091296092120844,0.06472508042498401,0.29737058977112574,0.10912960921208441,0.6472508042498402
2006,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,16,20450966,0.07823591315930993,0.04471856398206457,0.12705022269254823,0.7823591315930993,0.44718563982064574,1.2705022269254824
2007,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,18,20827622,0.08642369253676681,0.051220050791332204,0.13658676473049833,0.864236925367668,0.5122005079133221,1.3658676473049833
2008,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,21,21249199,0.09882725461792702,0.06117574805682155,0.15106795374347254,0.9882725461792702,0.6117574805682156,1.5106795374347253
2009,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,25,21691653,0.11525170534490847,0.07458483547201859,0.17013426189827072,1.1525170534490847,0.745848354720186,1.7013426189827072
2010,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,12,22031750,0.05446684897931394,0.028143944405986745,0.09514250802794863,0.5446684897931394,0.2814394440598674,0.9514250802794864
2011,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,25,22340024,0.11190677324249965,0.0724201715325426,0.16519648199609857,1.1190677324249965,0.724201715325426,1.6519648199609858
2012,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,29,22742475,0.12751470541354887,0.08539873121484404,0.18313229385457916,1.2751470541354886,0.8539873121484404,1.8313229385457916
2013,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,19,23145901,0.08208796883733323,0.04942244046969215,0.1281905367107594,0.8208796883733323,0.4942244046969215,1.281905367107594
2014,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,19,23504138,0.08083682966803549,0.04866917111743847,0.12623672784103387,0.8083682966803549,0.4866917111743847,1.2623672784103388
2015,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,22,23850784,0.09224015445362299,0.05780629496449207,0.13965270432383312,0.9224015445362299,0.5780629496449207,1.3965270432383312
2016,All opioids with antidepressants,Undetermined,Underlying,All,AUS,Allages,10,24210809,0.041303865558561054,0.019806808550680687,0.07595928917006257,0.41303865558561054,0.19806808550680688,0.7595928917006257
1997,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,4,18423037,0.021711946841337832,0.005915903835090243,0.05559120763216957,0.2171194684133783,0.05915903835090243,0.5559120763216957
1998,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,4,18607584,0.021496611274198735,0.0058572308604012985,0.0550398630516537,0.21496611274198735,0.05857230860401298,0.5503986305165369
1999,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,7,18812264,0.03720976911657204,0.014960227718595056,0.07666634643562587,0.3720976911657204,0.14960227718595057,0.7666634643562587
2e3,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,0,19028802,0,0,0.019385770057267146,0,0,0.19385770057267146
2001,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,4,19274701,0.020752591700384872,0.005654506144728753,0.053134877427262944,0.20752591700384873,0.056545061447287534,0.5313487742726295
2002,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,4,19495210,0.020517860541127794,0.005590548408676257,0.052533872427234306,0.20517860541127794,0.05590548408676257,0.5253387242723431
2003,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,1,19720737,0.005070804402492665,1.2823844664212926e-4,0.02825271331153629,0.05070804402492665,0.0012823844664212926,0.28252713311536287
2004,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,0,19932722,0,0,0.01850665353368522,0,0,0.1850665353368522
2005,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,2,20176844,0.009912352992370858,0.0012004039839894577,0.03580685363706768,0.09912352992370858,0.012004039839894577,0.3580685363706768
2006,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,5,20450966,0.024448722862284354,0.007938430209596392,0.05705511402298751,0.24448722862284356,0.07938430209596392,0.5705511402298751
2007,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,3,20827622,0.014403948756127799,0.0029704361730745555,0.042094467570410785,0.144039487561278,0.029704361730745553,0.4209446757041079
2008,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,1,21249199,0.004706059743710809,1.1901421223068051e-4,0.02622048618177119,0.047060597437108095,0.001190142122306805,0.2622048618177119
2009,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,14,21691653,0.06454095499314874,0.03528515690369952,0.10828873305984778,0.6454095499314874,0.3528515690369952,1.0828873305984779
2010,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,7,22031750,0.03177232857126647,0.012774098895563354,0.06546314065212488,0.31772328571266467,0.12774098895563354,0.6546314065212488
2011,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,5,22340024,0.02238135464849993,0.0072671616785115675,0.052230570433149076,0.2238135464849993,0.07267161678511568,0.5223057043314907
2012,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,17,22742475,0.07474999972518383,0.0435446234234292,0.11968199090157525,0.7474999972518382,0.43544623423429196,1.1968199090157525
2013,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,10,23145901,0.04320419412491222,0.020718089942581928,0.0794540615149159,0.4320419412491222,0.20718089942581927,0.794540615149159
2014,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,6,23504138,0.025527419895169098,0.009368099782485918,0.055562465240050755,0.25527419895169096,0.09368099782485917,0.5556246524005075
2015,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,10,23850784,0.041927342933465,0.020105790179479926,0.07710588640910727,0.41927342933465,0.20105790179479927,0.7710588640910727
2016,All opioids with paracetamol,Undetermined,Underlying,All,AUS,Allages,7,24210809,0.02891270589099274,0.011624384519423861,0.05957122494595091,0.2891270589099274,0.11624384519423861,0.5957122494595091
2007,Exclusive illicit opioids,Accidental,Underlying,Male,AUS,15-64,77,7039297,1.093859230545323,0.8632565668129255,1.367135941375658,10.93859230545323,8.632565668129255,13.67135941375658
2008,Exclusive illicit opioids,Accidental,Underlying,Male,AUS,15-64,104,7194310,1.445586859615446,1.1811487961250953,1.7515704624571125,14.45586859615446,11.811487961250952,17.515704624571125
2009,Exclusive illicit opioids,Accidental,Underlying,Male,AUS,15-64,125,7349704,1.7007487648482171,1.4156882903484285,2.0263653743261445,17.007487648482172,14.156882903484284,20.263653743261443
2010,Exclusive illicit opioids,Accidental,Underlying,Male,AUS,15-64,134,7446631,1.7994714656869664,1.507705332197774,2.131226761946343,17.994714656869665,15.07705332197774,21.312267619463434
2011,Exclusive illicit opioids,Accidental,Underlying,Male,AUS,15-64,136,7526357,1.8069831128127458,1.5160649835322393,2.1374587300711214,18.069831128127458,15.160649835322392,21.374587300711212
2012,Exclusive illicit opioids,Accidental,Underlying,Male,AUS,15-64,90,7623065,1.1806274772680017,0.9493638807434529,1.4511915973349,11.806274772680016,9.493638807434529,14.511915973349002
2013,Exclusive illicit opioids,Accidental,Underlying,Male,AUS,15-64,129,7720602,1.6708541639628618,1.3949796726493546,1.9853192360255998,16.708541639628617,13.949796726493545,19.853192360256
2014,Exclusive illicit opioids,Accidental,Underlying,Male,AUS,15-64,136,7797841,1.7440724939120968,1.4632827600951024,2.0630425107772643,17.44072493912097,14.632827600951025,20.630425107772645
2015,Exclusive illicit opioids,Accidental,Underlying,Male,AUS,15-64,164,7870954,2.0836101951555044,1.7769175415644483,2.428035556526365,20.836101951555044,17.769175415644483,24.280355565263648
2016,Exclusive illicit opioids,Accidental,Underlying,Male,AUS,15-64,184,7947437,2.3152118097947803,1.9927583292789175,2.6749824811661207,23.152118097947803,19.927583292789176,26.749824811661206
2007,Exclusive illicit opioids,All,Underlying,Male,AUS,15-64,87,7039297,1.2359188708758844,0.9899203507179742,1.5245012584734898,12.359188708758843,9.899203507179742,15.245012584734898
2008,Exclusive illicit opioids,All,Underlying,Male,AUS,15-64,124,7194310,1.7235843326184164,1.4335882711991919,2.0550172860409357,17.235843326184163,14.335882711991918,20.550172860409358
2009,Exclusive illicit opioids,All,Underlying,Male,AUS,15-64,140,7349704,1.9048386166300033,1.6023852244437795,2.2477842710274074,19.048386166300034,16.023852244437794,22.477842710274075
2010,Exclusive illicit opioids,All,Underlying,Male,AUS,15-64,150,7446631,2.0143337302466042,1.7048805161588936,2.3637154333549963,20.143337302466044,17.048805161588938,23.637154333549965
2011,Exclusive illicit opioids,All,Underlying,Male,AUS,15-64,152,7526357,2.0195693613789514,1.7112737843451404,2.367363632537788,20.195693613789516,17.112737843451406,23.67363632537788
2012,Exclusive illicit opioids,All,Underlying,Male,AUS,15-64,98,7623065,1.2855721419140465,1.043689600780327,1.5667006883380263,12.855721419140465,10.43689600780327,15.667006883380264
2013,Exclusive illicit opioids,All,Underlying,Male,AUS,15-64,136,7720602,1.7615206689841028,1.4779218383829076,2.0836817485581944,17.615206689841028,14.779218383829075,20.836817485581946
2014,Exclusive illicit opioids,All,Underlying,Male,AUS,15-64,147,7797841,1.8851371809196933,1.5927171589746278,2.215697483162514,18.851371809196934,15.927171589746278,22.156974831625142
2015,Exclusive illicit opioids,All,Underlying,Male,AUS,15-64,177,7870954,2.2487744179422213,1.929678181944145,2.605568222108467,22.487744179422215,19.29678181944145,26.05568222108467
2016,Exclusive illicit opioids,All,Underlying,Male,AUS,15-64,192,7947437,2.415873192829336,2.0862215190356848,2.7828233590050084,24.15873192829336,20.86221519035685,27.828233590050083
2007,Exclusive pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,143,7039297,2.0314528567270282,1.712149307273823,2.393022152508802,20.314528567270283,17.12149307273823,23.93022152508802
2008,Exclusive pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,213,7194310,2.9606730874816347,2.5763953460891345,3.386104890312085,29.606730874816346,25.763953460891344,33.861048903120846
2009,Exclusive pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,246,7349704,3.347073569221291,2.9418466207049265,3.7925227672527404,33.47073569221291,29.418466207049264,37.925227672527406
2010,Exclusive pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,261,7446631,3.504940690629091,3.0925842933659307,3.9569714924602706,35.04940690629091,30.925842933659307,39.56971492460271
2011,Exclusive pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,260,7526357,3.454526539200838,3.0473451871394666,3.9009635498822544,34.54526539200838,30.473451871394666,39.00963549882255
2012,Exclusive pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,261,7623065,3.423819684077205,3.0210071761282156,3.8653883420738135,34.23819684077205,30.210071761282155,38.65388342073813
2013,Exclusive pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,282,7720602,3.652564916569977,3.238656515333465,4.104711320971647,36.525649165699775,32.38656515333465,41.047113209716464
2014,Exclusive pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,377,7797841,4.834671545623975,4.35890148364917,5.348200795923704,48.34671545623975,43.5890148364917,53.48200795923704
2015,Exclusive pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,387,7870954,4.916811862958417,4.4390893858917195,5.431934735188012,49.16811862958417,44.390893858917195,54.31934735188012
2016,Exclusive pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,358,7947437,4.504596890796366,4.050007405020726,4.996251104587236,45.045968907963655,40.50007405020726,49.96251104587236
2007,Exclusive pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,33,7039297,0.4687968130908527,0.3226981554991107,0.6583652432607703,4.687968130908527,3.2269815549911067,6.583652432607703
2008,Exclusive pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,33,7194310,0.4586958304549012,0.3157451038265551,0.64417970337528,4.586958304549012,3.1574510382655507,6.4417970337528
2009,Exclusive pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,40,7349704,0.5442396047514294,0.3888127521159177,0.7410998223914579,5.442396047514294,3.888127521159177,7.410998223914579
2010,Exclusive pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,31,7446631,0.4162956375842982,0.282852656577266,0.5908982666730067,4.162956375842982,2.82852656577266,5.908982666730067
2011,Exclusive pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,36,7526357,0.4783190592739622,0.3350084034644889,0.6621952232728917,4.783190592739622,3.350084034644889,6.621952232728917
2012,Exclusive pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,58,7623065,0.7608488186838234,0.577744416767855,0.9835738801431906,7.608488186838233,5.77744416767855,9.835738801431905
2013,Exclusive pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,47,7720602,0.6087608194283296,0.4472945250109573,0.809522833258102,6.0876081942832965,4.472945250109573,8.095228332581021
2014,Exclusive pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,66,7797841,0.8463881220455765,0.6545965123198866,1.0768131642703849,8.463881220455765,6.545965123198866,10.76813164270385
2015,Exclusive pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,72,7870954,0.914755695434124,0.7157399912088684,1.1519835031871999,9.14755695434124,7.157399912088684,11.519835031871999
2016,Exclusive pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,57,7947437,0.7172123541212091,0.5432096665328685,0.9292319749932774,7.172123541212091,5.432096665328685,9.292319749932773
2007,Exclusive pharmaceutical opioids,All,Underlying,Male,AUS,15-64,199,7039297,2.8269868425781723,2.447833657468473,3.2482330349066535,28.269868425781723,24.478336574684732,32.48233034906654
2008,Exclusive pharmaceutical opioids,All,Underlying,Male,AUS,15-64,278,7194310,3.8641648747412884,3.4232342727199025,4.34613557074127,38.64164874741289,34.232342727199025,43.46135570741269
2009,Exclusive pharmaceutical opioids,All,Underlying,Male,AUS,15-64,314,7349704,4.272280897298721,3.8127519572094086,4.77193591586672,42.72280897298721,38.12751957209409,47.7193591586672
2010,Exclusive pharmaceutical opioids,All,Underlying,Male,AUS,15-64,320,7446631,4.2972452911927554,3.8392615764342692,4.794825859948872,42.972452911927554,38.39261576434269,47.94825859948872
2011,Exclusive pharmaceutical opioids,All,Underlying,Male,AUS,15-64,328,7526357,4.3580180956072105,3.8990970517561556,4.856107646782835,43.580180956072105,38.99097051756156,48.56107646782835
2012,Exclusive pharmaceutical opioids,All,Underlying,Male,AUS,15-64,361,7623065,4.735627992152763,4.259660569645012,5.250234516457774,47.35627992152763,42.596605696450126,52.50234516457774
2013,Exclusive pharmaceutical opioids,All,Underlying,Male,AUS,15-64,367,7720602,4.753515334685042,4.279568228399278,5.265608015361616,47.535153346850414,42.79568228399278,52.65608015361616
2014,Exclusive pharmaceutical opioids,All,Underlying,Male,AUS,15-64,478,7797841,6.129901853602811,5.592621740223377,6.70486950271956,61.29901853602811,55.926217402233775,67.04869502719559
2015,Exclusive pharmaceutical opioids,All,Underlying,Male,AUS,15-64,489,7870954,6.212715764823425,5.674196813946562,6.788565920282998,62.12715764823425,56.74196813946562,67.88565920282998
2016,Exclusive pharmaceutical opioids,All,Underlying,Male,AUS,15-64,430,7947437,5.4105493381073675,4.911175829919272,5.946931384903618,54.10549338107367,49.11175829919272,59.469313849036176
2007,Heroin/Opium with pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,10,7039297,0.1420596403305614,0.06812311779430488,0.26125277025136934,1.420596403305614,0.6812311779430489,2.6125277025136935
2008,Heroin/Opium with pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,24,7194310,0.3335969676035645,0.21374194025815788,0.4963658463615666,3.3359696760356448,2.1374194025815787,4.963658463615666
2009,Heroin/Opium with pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,27,7349704,0.3673617332072149,0.2420936948021304,0.5344923155571111,3.6736173320721486,2.420936948021304,5.344923155571111
2010,Heroin/Opium with pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,31,7446631,0.4162956375842982,0.282852656577266,0.5908982666730067,4.162956375842982,2.82852656577266,5.908982666730067
2011,Heroin/Opium with pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,30,7526357,0.3985992160616351,0.2689330793200714,0.5690249715820801,3.9859921606163513,2.689330793200714,5.690249715820801
2012,Heroin/Opium with pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,24,7623065,0.3148339939381338,0.20172014514092004,0.46844802873089525,3.148339939381338,2.0172014514092003,4.684480287308952
2013,Heroin/Opium with pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,27,7720602,0.34971366222478506,0.23046350492642895,0.5088152853390657,3.497136622247851,2.3046350492642893,5.088152853390657
2014,Heroin/Opium with pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,35,7797841,0.44884218593326025,0.31263504480655463,0.6242308868971729,4.488421859332602,3.1263504480655464,6.242308868971729
2015,Heroin/Opium with pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,63,7870954,0.8004112335048584,0.6150579524863445,1.0240736504279824,8.004112335048584,6.150579524863446,10.240736504279823
2016,Heroin/Opium with pharmaceutical opioids,Accidental,Underlying,Male,AUS,15-64,81,7947437,1.0191965032248762,0.8093892658982226,1.2667681979269647,10.191965032248762,8.093892658982226,12.667681979269647
2007,Heroin/Opium with pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,3,7039297,0.04261789209916843,0.008788821069479442,0.12454761588376996,0.4261789209916843,0.08788821069479441,1.2454761588376997
2008,Heroin/Opium with pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,7,7194310,0.09729911555103965,0.03911921412092722,0.20047336701677473,0.9729911555103965,0.3911921412092722,2.0047336701677474
2009,Heroin/Opium with pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,6,7349704,0.08163594071271442,0.029958908560850754,0.1776871355121725,0.8163594071271442,0.29958908560850755,1.776871355121725
2010,Heroin/Opium with pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,5,7446631,0.0671444576748868,0.021801612878337692,0.1566926301316986,0.671444576748868,0.21801612878337692,1.566926301316986
2011,Heroin/Opium with pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,10,7526357,0.13286640535387836,0.06371460438564061,0.24434608162649651,1.3286640535387837,0.637146043856406,2.443460816264965
2012,Heroin/Opium with pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,2,7623065,0.026236166161511153,0.0031772474617406234,0.09477412300248617,0.26236166161511154,0.03177247461740623,0.9477412300248617
2013,Heroin/Opium with pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,1,7720602,0.012952357860177224,3.2755951926002197e-4,0.07216591772936957,0.12952357860177224,0.0032755951926002197,0.7216591772936958
2014,Heroin/Opium with pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,9,7797841,0.11541656209712407,0.052775902171245205,0.21909660082706844,1.1541656209712408,0.527759021712452,2.1909660082706846
2015,Heroin/Opium with pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,9,7870954,0.1143444619292655,0.052285668771908066,0.21706142062194092,1.143444619292655,0.5228566877190807,2.170614206219409
2016,Heroin/Opium with pharmaceutical opioids,Intentional,Underlying,Male,AUS,15-64,6,7947437,0.07549603727591675,0.0277056754379203,0.1643231460183146,0.7549603727591675,0.277056754379203,1.643231460183146
2007,Heroin/Opium with pharmaceutical opioids,All,Underlying,Male,AUS,15-64,17,7039297,0.2415013885619544,0.14068343892746007,0.3866671183257792,2.415013885619544,1.4068343892746007,3.8666711832577922
2008,Heroin/Opium with pharmaceutical opioids,All,Underlying,Male,AUS,15-64,26,7194310,0.3613967149038615,0.23607632753157504,0.5295300879874548,3.613967149038615,2.36076327531575,5.2953008798745484
2009,Heroin/Opium with pharmaceutical opioids,All,Underlying,Male,AUS,15-64,31,7349704,0.4217856936823578,0.28658288291618583,0.5986909609493768,4.217856936823578,2.8658288291618583,5.986909609493768
2010,Heroin/Opium with pharmaceutical opioids,All,Underlying,Male,AUS,15-64,34,7446631,0.45658231218923023,0.3161965182500568,0.6380281386650369,4.565823121892302,3.161965182500568,6.38028138665037
2011,Heroin/Opium with pharmaceutical opioids,All,Underlying,Male,AUS,15-64,36,7526357,0.4783190592739622,0.3350084034644889,0.6621952232728917,4.783190592739622,3.350084034644889,6.621952232728917
2012,Heroin/Opium with pharmaceutical opioids,All,Underlying,Male,AUS,15-64,36,7623065,0.47225099090720074,0.3307584078679351,0.653794458534263,4.7225099090720075,3.307584078679351,6.53794458534263
