year,drug,nature,intent,age_group,n,sex,jurisdiction,pop,rate_ht,rate_ht_lcl,rate_ht_ucl,rate_m,rate_m_lcl,rate_m_ucl
2015,Exclusive illiicit opioids,NA,Accidental,15-64,164,Male,AUS,7870954,2.0836101951555044,1.7769175415644483,2.428035556526365,20.836101951555044,17.769175415644483,24.280355565263648
2016,Exclusive illiicit opioids,NA,Accidental,15-64,184,Male,AUS,7947437,2.3152118097947803,1.9927583292789175,2.6749824811661207,23.152118097947803,19.927583292789176,26.749824811661206
2007,Exclusive illiicit opioids,NA,All,15-64,87,Male,AUS,7039297,1.2359188708758844,0.9899203507179742,1.5245012584734898,12.359188708758843,9.899203507179742,15.245012584734898
2008,Exclusive illiicit opioids,NA,All,15-64,124,Male,AUS,7194310,1.7235843326184164,1.4335882711991919,2.0550172860409357,17.235843326184163,14.335882711991918,20.550172860409358
2009,Exclusive illiicit opioids,NA,All,15-64,140,Male,AUS,7349704,1.9048386166300033,1.6023852244437795,2.2477842710274074,19.048386166300034,16.023852244437794,22.477842710274075
2010,Exclusive illiicit opioids,NA,All,15-64,150,Male,AUS,7446631,2.0143337302466042,1.7048805161588936,2.3637154333549963,20.143337302466044,17.048805161588938,23.637154333549965
2011,Exclusive illiicit opioids,NA,All,15-64,152,Male,AUS,7526357,2.0195693613789514,1.7112737843451404,2.367363632537788,20.195693613789516,17.112737843451406,23.67363632537788
2012,Exclusive illiicit opioids,NA,All,15-64,98,Male,AUS,7623065,1.2855721419140465,1.043689600780327,1.5667006883380263,12.855721419140465,10.43689600780327,15.667006883380264
2013,Exclusive illiicit opioids,NA,All,15-64,136,Male,AUS,7720602,1.7615206689841028,1.4779218383829076,2.0836817485581944,17.615206689841028,14.779218383829075,20.836817485581946
2014,Exclusive illiicit opioids,NA,All,15-64,147,Male,AUS,7797841,1.8851371809196933,1.5927171589746278,2.215697483162514,18.851371809196934,15.927171589746278,22.156974831625142
2015,Exclusive illiicit opioids,NA,All,15-64,177,Male,AUS,7870954,2.2487744179422213,1.929678181944145,2.605568222108467,22.487744179422215,19.29678181944145,26.05568222108467
2016,Exclusive illiicit opioids,NA,All,15-64,192,Male,AUS,7947437,2.415873192829336,2.0862215190356848,2.7828233590050084,24.15873192829336,20.86221519035685,27.828233590050083
2007,Exclusive pharmaceutical opioids,NA,Accidental,15-64,143,Male,AUS,7039297,2.0314528567270282,1.712149307273823,2.393022152508802,20.314528567270283,17.12149307273823,23.93022152508802
2008,Exclusive pharmaceutical opioids,NA,Accidental,15-64,213,Male,AUS,7194310,2.9606730874816347,2.5763953460891345,3.386104890312085,29.606730874816346,25.763953460891344,33.861048903120846
2009,Exclusive pharmaceutical opioids,NA,Accidental,15-64,246,Male,AUS,7349704,3.347073569221291,2.9418466207049265,3.7925227672527404,33.47073569221291,29.418466207049264,37.925227672527406
2010,Exclusive pharmaceutical opioids,NA,Accidental,15-64,261,Male,AUS,7446631,3.504940690629091,3.0925842933659307,3.9569714924602706,35.04940690629091,30.925842933659307,39.56971492460271
2011,Exclusive pharmaceutical opioids,NA,Accidental,15-64,260,Male,AUS,7526357,3.454526539200838,3.0473451871394666,3.9009635498822544,34.54526539200838,30.473451871394666,39.00963549882255
2012,Exclusive pharmaceutical opioids,NA,Accidental,15-64,261,Male,AUS,7623065,3.423819684077205,3.0210071761282156,3.8653883420738135,34.23819684077205,30.210071761282155,38.65388342073813
2013,Exclusive pharmaceutical opioids,NA,Accidental,15-64,282,Male,AUS,7720602,3.652564916569977,3.238656515333465,4.104711320971647,36.525649165699775,32.38656515333465,41.047113209716464
2014,Exclusive pharmaceutical opioids,NA,Accidental,15-64,377,Male,AUS,7797841,4.834671545623975,4.35890148364917,5.348200795923704,48.34671545623975,43.5890148364917,53.48200795923704
2015,Exclusive pharmaceutical opioids,NA,Accidental,15-64,387,Male,AUS,7870954,4.916811862958417,4.4390893858917195,5.431934735188012,49.16811862958417,44.390893858917195,54.31934735188012
2016,Exclusive pharmaceutical opioids,NA,Accidental,15-64,358,Male,AUS,7947437,4.504596890796366,4.050007405020726,4.996251104587236,45.045968907963655,40.50007405020726,49.96251104587236
2007,Exclusive pharmaceutical opioids,NA,Intentional,15-64,33,Male,AUS,7039297,0.4687968130908527,0.3226981554991107,0.6583652432607703,4.687968130908527,3.2269815549911067,6.583652432607703
2008,Exclusive pharmaceutical opioids,NA,Intentional,15-64,33,Male,AUS,7194310,0.4586958304549012,0.3157451038265551,0.64417970337528,4.586958304549012,3.1574510382655507,6.4417970337528
2009,Exclusive pharmaceutical opioids,NA,Intentional,15-64,40,Male,AUS,7349704,0.5442396047514294,0.3888127521159177,0.7410998223914579,5.442396047514294,3.888127521159177,7.410998223914579
2010,Exclusive pharmaceutical opioids,NA,Intentional,15-64,31,Male,AUS,7446631,0.4162956375842982,0.282852656577266,0.5908982666730067,4.162956375842982,2.82852656577266,5.908982666730067
2011,Exclusive pharmaceutical opioids,NA,Intentional,15-64,36,Male,AUS,7526357,0.4783190592739622,0.3350084034644889,0.6621952232728917,4.783190592739622,3.350084034644889,6.621952232728917
2012,Exclusive pharmaceutical opioids,NA,Intentional,15-64,58,Male,AUS,7623065,0.7608488186838234,0.577744416767855,0.9835738801431906,7.608488186838233,5.77744416767855,9.835738801431905
2013,Exclusive pharmaceutical opioids,NA,Intentional,15-64,47,Male,AUS,7720602,0.6087608194283296,0.4472945250109573,0.809522833258102,6.0876081942832965,4.472945250109573,8.095228332581021
2014,Exclusive pharmaceutical opioids,NA,Intentional,15-64,66,Male,AUS,7797841,0.8463881220455765,0.6545965123198866,1.0768131642703849,8.463881220455765,6.545965123198866,10.76813164270385
2015,Exclusive pharmaceutical opioids,NA,Intentional,15-64,72,Male,AUS,7870954,0.914755695434124,0.7157399912088684,1.1519835031871999,9.14755695434124,7.157399912088684,11.519835031871999
2016,Exclusive pharmaceutical opioids,NA,Intentional,15-64,57,Male,AUS,7947437,0.7172123541212091,0.5432096665328685,0.9292319749932774,7.172123541212091,5.432096665328685,9.292319749932773
2007,Exclusive pharmaceutical opioids,NA,All,15-64,199,Male,AUS,7039297,2.8269868425781723,2.447833657468473,3.2482330349066535,28.269868425781723,24.478336574684732,32.48233034906654
2008,Exclusive pharmaceutical opioids,NA,All,15-64,278,Male,AUS,7194310,3.8641648747412884,3.4232342727199025,4.34613557074127,38.64164874741289,34.232342727199025,43.46135570741269
2009,Exclusive pharmaceutical opioids,NA,All,15-64,314,Male,AUS,7349704,4.272280897298721,3.8127519572094086,4.77193591586672,42.72280897298721,38.12751957209409,47.7193591586672
2010,Exclusive pharmaceutical opioids,NA,All,15-64,320,Male,AUS,7446631,4.2972452911927554,3.8392615764342692,4.794825859948872,42.972452911927554,38.39261576434269,47.94825859948872
2011,Exclusive pharmaceutical opioids,NA,All,15-64,328,Male,AUS,7526357,4.3580180956072105,3.8990970517561556,4.856107646782835,43.580180956072105,38.99097051756156,48.56107646782835
2012,Exclusive pharmaceutical opioids,NA,All,15-64,361,Male,AUS,7623065,4.735627992152763,4.259660569645012,5.250234516457774,47.35627992152763,42.596605696450126,52.50234516457774
2013,Exclusive pharmaceutical opioids,NA,All,15-64,367,Male,AUS,7720602,4.753515334685042,4.279568228399278,5.265608015361616,47.535153346850414,42.79568228399278,52.65608015361616
2014,Exclusive pharmaceutical opioids,NA,All,15-64,478,Male,AUS,7797841,6.129901853602811,5.592621740223377,6.70486950271956,61.29901853602811,55.926217402233775,67.04869502719559
2015,Exclusive pharmaceutical opioids,NA,All,15-64,489,Male,AUS,7870954,6.212715764823425,5.674196813946562,6.788565920282998,62.12715764823425,56.74196813946562,67.88565920282998
2016,Exclusive pharmaceutical opioids,NA,All,15-64,430,Male,AUS,7947437,5.4105493381073675,4.911175829919272,5.946931384903618,54.10549338107367,49.11175829919272,59.469313849036176
2007,Heroin/Opium with pharmaceutical opioids,NA,Accidental,15-64,10,Male,AUS,7039297,0.1420596403305614,0.06812311779430488,0.26125277025136934,1.420596403305614,0.6812311779430489,2.6125277025136935
2008,Heroin/Opium with pharmaceutical opioids,NA,Accidental,15-64,24,Male,AUS,7194310,0.3335969676035645,0.21374194025815788,0.4963658463615666,3.3359696760356448,2.1374194025815787,4.963658463615666
2009,Heroin/Opium with pharmaceutical opioids,NA,Accidental,15-64,27,Male,AUS,7349704,0.3673617332072149,0.2420936948021304,0.5344923155571111,3.6736173320721486,2.420936948021304,5.344923155571111
2010,Heroin/Opium with pharmaceutical opioids,NA,Accidental,15-64,31,Male,AUS,7446631,0.4162956375842982,0.282852656577266,0.5908982666730067,4.162956375842982,2.82852656577266,5.908982666730067
2011,Heroin/Opium with pharmaceutical opioids,NA,Accidental,15-64,30,Male,AUS,7526357,0.3985992160616351,0.2689330793200714,0.5690249715820801,3.9859921606163513,2.689330793200714,5.690249715820801
2012,Heroin/Opium with pharmaceutical opioids,NA,Accidental,15-64,24,Male,AUS,7623065,0.3148339939381338,0.20172014514092004,0.46844802873089525,3.148339939381338,2.0172014514092003,4.684480287308952
2013,Heroin/Opium with pharmaceutical opioids,NA,Accidental,15-64,27,Male,AUS,7720602,0.34971366222478506,0.23046350492642895,0.5088152853390657,3.497136622247851,2.3046350492642893,5.088152853390657
2014,Heroin/Opium with pharmaceutical opioids,NA,Accidental,15-64,35,Male,AUS,7797841,0.44884218593326025,0.31263504480655463,0.6242308868971729,4.488421859332602,3.1263504480655464,6.242308868971729
2015,Heroin/Opium with pharmaceutical opioids,NA,Accidental,15-64,63,Male,AUS,7870954,0.8004112335048584,0.6150579524863445,1.0240736504279824,8.004112335048584,6.150579524863446,10.240736504279823
2016,Heroin/Opium with pharmaceutical opioids,NA,Accidental,15-64,81,Male,AUS,7947437,1.0191965032248762,0.8093892658982226,1.2667681979269647,10.191965032248762,8.093892658982226,12.667681979269647
2007,Heroin/Opium with pharmaceutical opioids,NA,Intentional,15-64,3,Male,AUS,7039297,0.04261789209916843,0.008788821069479442,0.12454761588376996,0.4261789209916843,0.08788821069479441,1.2454761588376997
2008,Heroin/Opium with pharmaceutical opioids,NA,Intentional,15-64,7,Male,AUS,7194310,0.09729911555103965,0.03911921412092722,0.20047336701677473,0.9729911555103965,0.3911921412092722,2.0047336701677474
2009,Heroin/Opium with pharmaceutical opioids,NA,Intentional,15-64,6,Male,AUS,7349704,0.08163594071271442,0.029958908560850754,0.1776871355121725,0.8163594071271442,0.29958908560850755,1.776871355121725
2010,Heroin/Opium with pharmaceutical opioids,NA,Intentional,15-64,5,Male,AUS,7446631,0.0671444576748868,0.021801612878337692,0.1566926301316986,0.671444576748868,0.21801612878337692,1.566926301316986
2011,Heroin/Opium with pharmaceutical opioids,NA,Intentional,15-64,10,Male,AUS,7526357,0.13286640535387836,0.06371460438564061,0.24434608162649651,1.3286640535387837,0.637146043856406,2.443460816264965
2012,Heroin/Opium with pharmaceutical opioids,NA,Intentional,15-64,2,Male,AUS,7623065,0.026236166161511153,0.0031772474617406234,0.09477412300248617,0.26236166161511154,0.03177247461740623,0.9477412300248617
2013,Heroin/Opium with pharmaceutical opioids,NA,Intentional,15-64,1,Male,AUS,7720602,0.012952357860177224,3.2755951926002197e-4,0.07216591772936957,0.12952357860177224,0.0032755951926002197,0.7216591772936958
2014,Heroin/Opium with pharmaceutical opioids,NA,Intentional,15-64,9,Male,AUS,7797841,0.11541656209712407,0.052775902171245205,0.21909660082706844,1.1541656209712408,0.527759021712452,2.1909660082706846
2015,Heroin/Opium with pharmaceutical opioids,NA,Intentional,15-64,9,Male,AUS,7870954,0.1143444619292655,0.052285668771908066,0.21706142062194092,1.143444619292655,0.5228566877190807,2.170614206219409
2016,Heroin/Opium with pharmaceutical opioids,NA,Intentional,15-64,6,Male,AUS,7947437,0.07549603727591675,0.0277056754379203,0.1643231460183146,0.7549603727591675,0.277056754379203,1.643231460183146
2007,Heroin/Opium with pharmaceutical opioids,NA,All,15-64,17,Male,AUS,7039297,0.2415013885619544,0.14068343892746007,0.3866671183257792,2.415013885619544,1.4068343892746007,3.8666711832577922
2008,Heroin/Opium with pharmaceutical opioids,NA,All,15-64,26,Male,AUS,7194310,0.3613967149038615,0.23607632753157504,0.5295300879874548,3.613967149038615,2.36076327531575,5.2953008798745484
2009,Heroin/Opium with pharmaceutical opioids,NA,All,15-64,31,Male,AUS,7349704,0.4217856936823578,0.28658288291618583,0.5986909609493768,4.217856936823578,2.8658288291618583,5.986909609493768
2010,Heroin/Opium with pharmaceutical opioids,NA,All,15-64,34,Male,AUS,7446631,0.45658231218923023,0.3161965182500568,0.6380281386650369,4.565823121892302,3.161965182500568,6.38028138665037
2011,Heroin/Opium with pharmaceutical opioids,NA,All,15-64,36,Male,AUS,7526357,0.4783190592739622,0.3350084034644889,0.6621952232728917,4.783190592739622,3.350084034644889,6.621952232728917
2012,Heroin/Opium with pharmaceutical opioids,NA,All,15-64,36,Male,AUS,7623065,0.47225099090720074,0.3307584078679351,0.653794458534263,4.7225099090720075,3.307584078679351,6.53794458534263
2013,Heroin/Opium with pharmaceutical opioids,NA,All,15-64,28,Male,AUS,7720602,0.3626660200849623,0.24098893586475864,0.524153769983179,3.626660200849623,2.4098893586475865,5.24153769983179
2014,Heroin/Opium with pharmaceutical opioids,NA,All,15-64,39,Male,AUS,7797841,0.5001384357542042,0.35564701857931236,0.6837054195167369,5.001384357542042,3.5564701857931236,6.837054195167369
2015,Heroin/Opium with pharmaceutical opioids,NA,All,15-64,68,Male,AUS,7870954,0.8639359345766726,0.670879807654773,1.095244656728153,8.639359345766726,6.70879807654773,10.95244656728153
2016,Heroin/Opium with pharmaceutical opioids,NA,All,15-64,87,Male,AUS,7947437,1.094692540500793,0.8768038494734823,1.350299113446091,10.94692540500793,8.768038494734823,13.502991134460911
2007,Unspecified opioids,NA,Accidental,15-64,39,Male,AUS,7039297,0.5540325972891895,0.39397100349729863,0.7573804816347159,5.540325972891895,3.939710034972986,7.57380481634716
2008,Unspecified opioids,NA,Accidental,15-64,47,Male,AUS,7194310,0.6532940615569804,0.48001587426572484,0.8687426042939724,6.532940615569805,4.800158742657248,8.687426042939725
2009,Unspecified opioids,NA,Accidental,15-64,59,Male,AUS,7349704,0.8027534170083584,0.6110930963565046,1.0354930854555584,8.027534170083584,6.110930963565045,10.354930854555583
2010,Unspecified opioids,NA,Accidental,15-64,65,Male,AUS,7446631,0.8728779497735285,0.673668663323532,1.1125545546498474,8.728779497735285,6.736686633235321,11.125545546498474
2011,Unspecified opioids,NA,Accidental,15-64,56,Male,AUS,7526357,0.7440518699817189,0.5620488800821565,0.9662135245892629,7.440518699817189,5.6204888008215645,9.662135245892628
2012,Unspecified opioids,NA,Accidental,15-64,41,Male,AUS,7623065,0.5378414063109785,0.3859642761446372,0.7296425973100638,5.378414063109785,3.8596427614463718,7.296425973100638
2013,Unspecified opioids,NA,Accidental,15-64,21,Male,AUS,7720602,0.2719995150637217,0.16837231661899738,0.4157801440377114,2.7199951506372173,1.6837231661899739,4.157801440377114
2014,Unspecified opioids,NA,Accidental,15-64,18,Male,AUS,7797841,0.23083312419424815,0.13680605397092196,0.36481604408319573,2.3083312419424815,1.3680605397092196,3.6481604408319575
2015,Unspecified opioids,NA,Accidental,15-64,9,Male,AUS,7870954,0.1143444619292655,0.052285668771908066,0.21706142062194092,1.143444619292655,0.5228566877190807,2.170614206219409
2016,Unspecified opioids,NA,Accidental,15-64,5,Male,AUS,7947437,0.0629133643965973,0.020427789023030784,0.14681867840037496,0.6291336439659729,0.20427789023030785,1.4681867840037497
2007,Unspecified opioids,NA,All,15-64,50,Male,AUS,7039297,0.7102982016528071,0.5271970055429601,0.9364395792622374,7.102982016528071,5.271970055429601,9.364395792622375
2008,Unspecified opioids,NA,All,15-64,68,Male,AUS,7194310,0.9451914082100994,0.7339778388170047,1.198255331206618,9.451914082100995,7.339778388170047,11.98255331206618
2009,Unspecified opioids,NA,All,15-64,73,Male,AUS,7349704,0.9932372786713588,0.778539474000065,1.2488467897864326,9.932372786713588,7.785394740000649,12.488467897864325
2010,Unspecified opioids,NA,All,15-64,79,Male,AUS,7446631,1.0608824312632115,0.8399106087842304,1.3221760947049557,10.608824312632114,8.399106087842304,13.221760947049557
2011,Unspecified opioids,NA,All,15-64,75,Male,AUS,7526357,0.9964980401540878,0.7838086946885362,1.2491189244839274,9.964980401540878,7.838086946885362,12.491189244839273
2012,Unspecified opioids,NA,All,15-64,47,Male,AUS,7623065,0.6165499047955121,0.45301765161239566,0.8198806655194687,6.165499047955121,4.530176516123957,8.198806655194687
2013,Unspecified opioids,NA,All,15-64,22,Male,AUS,7720602,0.28495187292389895,0.17857745484592885,0.4314205661480296,2.8495187292389894,1.7857745484592886,4.314205661480296
2014,Unspecified opioids,NA,All,15-64,19,Male,AUS,7797841,0.24365718664948413,0.14669790193078933,0.38050089400952164,2.4365718664948415,1.4669790193078933,3.8050089400952163
2015,Unspecified opioids,NA,All,15-64,10,Male,AUS,7870954,0.12704940214362834,0.06092512530502617,0.23364840423056127,1.2704940214362834,0.6092512530502616,2.336484042305613
2016,Unspecified opioids,NA,All,15-64,5,Male,AUS,7947437,0.0629133643965973,0.020427789023030784,0.14681867840037496,0.6291336439659729,0.20427789023030785,1.4681867840037497
2007,Exclusive illiicit opioids,NA,Accidental,15-64,12,Female,AUS,7004854,0.17130978033232386,0.08851866822157871,0.2992433462916939,1.7130978033232385,0.8851866822157871,2.992433462916939
2008,Exclusive illiicit opioids,NA,Accidental,15-64,23,Female,AUS,7148826,0.3217311485829981,0.20395010269288968,0.48275489832974317,3.217311485829981,2.039501026928897,4.827548983297431
2009,Exclusive illiicit opioids,NA,Accidental,15-64,19,Female,AUS,7293343,0.260511537713227,0.15684534709116082,0.406821051998254,2.60511537713227,1.5684534709116082,4.06821051998254
2010,Exclusive illiicit opioids,NA,Accidental,15-64,26,Female,AUS,7399746,0.35136341166304896,0.22952224088822584,0.5148289694415222,3.51363411663049,2.2952224088822586,5.148289694415222
2011,Exclusive illiicit opioids,NA,Accidental,15-64,16,Female,AUS,7492143,0.21355705570488978,0.12206625414998447,0.34680328239566866,2.1355705570488976,1.2206625414998447,3.4680328239566864
2012,Exclusive illiicit opioids,NA,Accidental,15-64,22,Female,AUS,7600965,0.28943693333675397,0.18138821255437804,0.43821100160882326,2.8943693333675395,1.8138821255437803,4.382110016088233
2013,Exclusive illiicit opioids,NA,Accidental,15-64,32,Female,AUS,7715158,0.4147679153168347,0.28370094338439655,0.585528851959328,4.1476791531683475,2.8370094338439653,5.85528851959328
2014,Exclusive illiicit opioids,NA,Accidental,15-64,36,Female,AUS,7820680,0.4603180286113228,0.3224007173895084,0.6372742081310693,4.603180286113228,3.2240071738950835,6.372742081310693
2015,Exclusive illiicit opioids,NA,Accidental,15-64,39,Female,AUS,7920702,0.4923805995983689,0.35013044336291455,0.6731002065511127,4.923805995983689,3.5013044336291452,6.731002065511127
2016,Exclusive illiicit opioids,NA,Accidental,15-64,51,Female,AUS,8016946,0.6361524700303582,0.47365729296839487,0.8364229367328633,6.361524700303582,4.736572929683948,8.364229367328633
2007,Exclusive illiicit opioids,NA,All,15-64,17,Female,AUS,7004854,0.2426888554707921,0.14137518206542962,0.38856836788165783,2.4268885547079213,1.4137518206542963,3.8856836788165783
2008,Exclusive illiicit opioids,NA,All,15-64,23,Female,AUS,7148826,0.3217311485829981,0.20395010269288968,0.48275489832974317,3.217311485829981,2.039501026928897,4.827548983297431
2009,Exclusive illiicit opioids,NA,All,15-64,27,Female,AUS,7293343,0.37020060622405937,0.2439645299915275,0.5386227289213412,3.702006062240594,2.4396452999152753,5.386227289213412
2010,Exclusive illiicit opioids,NA,All,15-64,30,Female,AUS,7399746,0.4054193211496719,0.27353457322348285,0.578761092345817,4.0541932114967185,2.7353457322348285,5.787610923458169
2011,Exclusive illiicit opioids,NA,All,15-64,25,Female,AUS,7492143,0.33368289953889024,0.2159420035257093,0.49258181170706566,3.3368289953889025,2.159420035257093,4.925818117070657
2012,Exclusive illiicit opioids,NA,All,15-64,24,Female,AUS,7600965,0.31574938182191337,0.2023066516184021,0.46981005334684245,3.157493818219134,2.023066516184021,4.698100533468424
2013,Exclusive illiicit opioids,NA,All,15-64,34,Female,AUS,7715158,0.4406909100241369,0.3051912604891486,0.6158214927361646,4.406909100241369,3.051912604891486,6.158214927361646
2014,Exclusive illiicit opioids,NA,All,15-64,39,Female,AUS,7820680,0.498677864328933,0.3546084103946874,0.681708771133688,4.98677864328933,3.546084103946874,6.81708771133688
2015,Exclusive illiicit opioids,NA,All,15-64,42,Female,AUS,7920702,0.530256030336705,0.3821618956647723,0.7167521140905312,5.30256030336705,3.821618956647723,7.167521140905312
2016,Exclusive illiicit opioids,NA,All,15-64,55,Female,AUS,8016946,0.6860467814052882,0.5168245162475766,0.8929845632933995,6.860467814052882,5.168245162475767,8.929845632933995
2007,Exclusive pharmaceutical opioids,NA,Accidental,15-64,85,Female,AUS,7004854,1.2134442773539604,0.9692563089430889,1.5004426315985018,12.134442773539604,9.69256308943089,15.004426315985018
2008,Exclusive pharmaceutical opioids,NA,Accidental,15-64,93,Female,AUS,7148826,1.3009129051399488,1.0500043737594966,1.5937058528828074,13.009129051399489,10.500043737594966,15.937058528828075
2009,Exclusive pharmaceutical opioids,NA,Accidental,15-64,105,Female,AUS,7293343,1.4396690242046755,1.1775069773222653,1.7428071848874134,14.396690242046756,11.775069773222652,17.428071848874133
2010,Exclusive pharmaceutical opioids,NA,Accidental,15-64,118,Female,AUS,7399746,1.594649329855376,1.3199333983881596,1.9096804687638942,15.946493298553762,13.199333983881596,19.096804687638944
2011,Exclusive pharmaceutical opioids,NA,Accidental,15-64,113,Female,AUS,7492143,1.508246705915784,1.2430087548247797,1.8133288366053253,15.08246705915784,12.430087548247798,18.133288366053254
2012,Exclusive pharmaceutical opioids,NA,Accidental,15-64,148,Female,AUS,7600965,1.9471211879017993,1.646064893468507,2.287302146700389,19.471211879017993,16.460648934685068,22.87302146700389
2013,Exclusive pharmaceutical opioids,NA,Accidental,15-64,139,Female,AUS,7715158,1.8016481321575009,1.5145975157692961,2.1272767113671884,18.016481321575007,15.14597515769296,21.272767113671883
2014,Exclusive pharmaceutical opioids,NA,Accidental,15-64,201,Female,AUS,7820680,2.5701089930798857,2.227065099506493,2.951035246815354,25.701089930798858,22.27065099506493,29.510352468153542
2015,Exclusive pharmaceutical opioids,NA,Accidental,15-64,188,Female,AUS,7920702,2.373526992935727,2.0463546408822717,2.738132894215455,23.73526992935727,20.463546408822715,27.381328942154546
2016,Exclusive pharmaceutical opioids,NA,Accidental,15-64,186,Female,AUS,8016946,2.3200854789342475,1.998629474883906,2.678530340613206,23.200854789342475,19.98629474883906,26.78530340613206
2007,Exclusive pharmaceutical opioids,NA,Intentional,15-64,44,Female,AUS,7004854,0.6281358612185208,0.4564044499957818,0.8432430751340921,6.281358612185208,4.564044499957818,8.432430751340922
2008,Exclusive pharmaceutical opioids,NA,Intentional,15-64,29,Female,AUS,7148826,0.4056610134307367,0.2716779663801175,0.582596585044932,4.056610134307367,2.7167796638011747,5.82596585044932
2009,Exclusive pharmaceutical opioids,NA,Intentional,15-64,38,Female,AUS,7293343,0.521023075426454,0.3687068590498226,0.7151448809379809,5.21023075426454,3.687068590498226,7.151448809379809
2010,Exclusive pharmaceutical opioids,NA,Intentional,15-64,46,Female,AUS,7399746,0.6216429590961636,0.4551207458205183,0.8291845912825258,6.216429590961637,4.551207458205183,8.291845912825258
2011,Exclusive pharmaceutical opioids,NA,Intentional,15-64,30,Female,AUS,7492143,0.4004194794466683,0.2701612027522933,0.5716235098611424,4.004194794466683,2.7016120275229327,5.716235098611424
2012,Exclusive pharmaceutical opioids,NA,Intentional,15-64,52,Female,AUS,7600965,0.6841236606141456,0.5109362688119953,0.8971370279993537,6.8412366061414565,5.109362688119953,8.971370279993536
2013,Exclusive pharmaceutical opioids,NA,Intentional,15-64,59,Female,AUS,7715158,0.7647283438654141,0.5821466488001654,0.9864435274229069,7.647283438654141,5.821466488001654,9.864435274229068
2014,Exclusive pharmaceutical opioids,NA,Intentional,15-64,76,Female,AUS,7820680,0.9717825048461259,0.7656540019386164,1.2163307155002685,9.71782504846126,7.656540019386164,12.163307155002684
2015,Exclusive pharmaceutical opioids,NA,Intentional,15-64,69,Female,AUS,7920702,0.8711349069817297,0.6777948657798938,1.1024769785502706,8.711349069817297,6.777948657798937,11.024769785502706
2016,Exclusive pharmaceutical opioids,NA,Intentional,15-64,50,Female,AUS,8016946,0.6236788921866256,0.46290648577744464,0.8222428242602521,6.236788921866257,4.629064857774447,8.22242824260252
2007,Exclusive pharmaceutical opioids,NA,All,15-64,140,Female,AUS,7004854,1.9986141038771115,1.6812708863932557,2.3584430236386402,19.986141038771116,16.812708863932556,23.584430236386403
2008,Exclusive pharmaceutical opioids,NA,All,15-64,143,Female,AUS,7148826,2.000328445537771,1.6859170278091398,2.3563580452355044,20.00328445537771,16.859170278091398,23.563580452355044
2009,Exclusive pharmaceutical opioids,NA,All,15-64,177,Female,AUS,7293343,2.4268706408021674,2.082502935195287,2.811921449474888,24.268706408021675,20.825029351952868,28.119214494748878
2010,Exclusive pharmaceutical opioids,NA,All,15-64,184,Female,AUS,7399746,2.4865718363846545,2.140252013808238,2.872970875645114,24.865718363846547,21.40252013808238,28.729708756451142
2011,Exclusive pharmaceutical opioids,NA,All,15-64,171,Female,AUS,7492143,2.2823910328460095,1.9531130829698444,2.6512887744106113,22.823910328460094,19.531130829698444,26.512887744106113
2012,Exclusive pharmaceutical opioids,NA,All,15-64,226,Female,AUS,7600965,2.973306678823018,2.5982695567392726,3.3872711000218327,29.73306678823018,25.982695567392724,33.87271100021833
2013,Exclusive pharmaceutical opioids,NA,All,15-64,216,Female,AUS,7715158,2.7996834283886343,2.438745314135167,3.1989914149451466,27.996834283886344,24.38745314135167,31.989914149451465
2014,Exclusive pharmaceutical opioids,NA,All,15-64,294,Female,AUS,7820680,3.759263900325803,3.3417881097584834,4.214472421246692,37.59263900325803,33.41788109758483,42.144724212466926
2015,Exclusive pharmaceutical opioids,NA,All,15-64,273,Female,AUS,7920702,3.4466641971885825,3.0498986478501027,3.8807128441570784,34.46664197188583,30.498986478501028,38.80712844157078
2016,Exclusive pharmaceutical opioids,NA,All,15-64,249,Female,AUS,8016946,3.105920883089396,2.732088622594778,3.5166229862233553,31.05920883089396,27.32088622594778,35.16622986223355
2007,Heroin/Opium with pharmaceutical opioids,NA,Accidental,15-64,5,Female,AUS,7004854,0.07137907513846828,0.023176581026503724,0.16657480612875597,0.7137907513846828,0.23176581026503723,1.6657480612875597
2008,Heroin/Opium with pharmaceutical opioids,NA,Accidental,15-64,5,Female,AUS,7148826,0.0699415540397822,0.022709822047680094,0.16322011432509909,0.6994155403978219,0.22709822047680095,1.6322011432509909
2009,Heroin/Opium with pharmaceutical opioids,NA,Accidental,15-64,3,Female,AUS,7293343,0.041133400691562155,0.00848268370045443,0.12020930029586903,0.41133400691562155,0.0848268370045443,1.2020930029586903
2010,Heroin/Opium with pharmaceutical opioids,NA,Accidental,15-64,7,Female,AUS,7399746,0.09459784160159011,0.03803316402243103,0.19490771021903353,0.9459784160159012,0.3803316402243103,1.9490771021903353
2011,Heroin/Opium with pharmaceutical opioids,NA,Accidental,15-64,5,Female,AUS,7492143,0.06673657990777805,0.021669176136898175,0.15574078030948432,0.6673657990777805,0.21669176136898174,1.5574078030948433
2012,Heroin/Opium with pharmaceutical opioids,NA,Accidental,15-64,8,Female,AUS,7600965,0.1052497939406378,0.045439380677533066,0.207384050593752,1.052497939406378,0.45439380677533064,2.07384050593752
2013,Heroin/Opium with pharmaceutical opioids,NA,Accidental,15-64,7,Female,AUS,7715158,0.0907304814755576,0.03647828772169383,0.18693947020429816,0.907304814755576,0.36478287721693825,1.8693947020429815
